mosen	138		138	1.84777e-06	ngram	1	1.90934e-06
messe	138		138	1.84777e-06	ngram	1	1.90934e-06
meijndertsz	138		138	1.84777e-06	ngram	1	1.90934e-06
Matthens	138		138	1.84777e-06	ngram	1	1.90934e-06
lus	138		138	1.84777e-06	ngram	1	1.90934e-06
Line	138		138	1.84777e-06	ngram	1	1.90934e-06
Leger	138		138	1.84777e-06	ngram	1	1.90934e-06
Lamberti	138		138	1.84777e-06	ngram	1	1.90934e-06
laa	138		138	1.84777e-06	ngram	1	1.90934e-06
kominge	138		138	1.84777e-06	ngram	1	1.90934e-06
kinnende	138		138	1.84777e-06	ngram	1	1.90934e-06
keijsersgraft	138		138	1.84777e-06	ngram	1	1.90934e-06
kalck	138		138	1.84777e-06	ngram	1	1.90934e-06
Joel	138		138	1.84777e-06	ngram	1	1.90934e-06
Jagers	138		138	1.84777e-06	ngram	1	1.90934e-06
Isaas	138		138	1.84777e-06	ngram	1	1.90934e-06
insinueeren	138		138	1.84777e-06	ngram	1	1.90934e-06
Inffr	138		138	1.84777e-06	ngram	1	1.90934e-06
huisen	138		138	1.84777e-06	ngram	1	1.90934e-06
host	138		138	1.84777e-06	ngram	1	1.90934e-06
hort	138		138	1.84777e-06	ngram	1	1.90934e-06
Hodshon	138		138	1.84777e-06	ngram	1	1.90934e-06
hhuijden	138		138	1.84777e-06	ngram	1	1.90934e-06
Hennk	138		138	1.84777e-06	ngram	1	1.90934e-06
Hegen	138		138	1.84777e-06	ngram	1	1.90934e-06
Heest	138		138	1.84777e-06	ngram	1	1.90934e-06
handtschrift	138		138	1.84777e-06	ngram	1	1.90934e-06
guestien	138		138	1.84777e-06	ngram	1	1.90934e-06
Groo	138		138	1.84777e-06	ngram	1	1.90934e-06
gracia	138		138	1.84777e-06	ngram	1	1.90934e-06
Goeree	138		138	1.84777e-06	ngram	1	1.90934e-06
gift	138		138	1.84777e-06	ngram	1	1.90934e-06
genombert	138		138	1.84777e-06	ngram	1	1.90934e-06
genom	138		138	1.84777e-06	ngram	1	1.90934e-06
generalyck	138		138	1.84777e-06	ngram	1	1.90934e-06
gemt	138		138	1.84777e-06	ngram	1	1.90934e-06
geleght	138		138	1.84777e-06	ngram	1	1.90934e-06
gecont	138		138	1.84777e-06	ngram	1	1.90934e-06
gebruijckel	138		138	1.84777e-06	ngram	1	1.90934e-06
geannext	138		138	1.84777e-06	ngram	1	1.90934e-06
geaffirmeert	138		138	1.84777e-06	ngram	1	1.90934e-06
forman	138		138	1.84777e-06	ngram	1	1.90934e-06
faulte	138		138	1.84777e-06	ngram	1	1.90934e-06
erder	138		138	1.84777e-06	ngram	1	1.90934e-06
Eps	138		138	1.84777e-06	ngram	1	1.90934e-06
eijntel	138		138	1.84777e-06	ngram	1	1.90934e-06
eerende	138		138	1.84777e-06	ngram	1	1.90934e-06
eenden	138		138	1.84777e-06	ngram	1	1.90934e-06
duobis	138		138	1.84777e-06	ngram	1	1.90934e-06
duijts	138		138	1.84777e-06	ngram	1	1.90934e-06
d'langstlevenden	138		138	1.84777e-06	ngram	1	1.90934e-06
dilay	138		138	1.84777e-06	ngram	1	1.90934e-06
denoterende	138		138	1.84777e-06	ngram	1	1.90934e-06
Coperse	138		138	1.84777e-06	ngram	1	1.90934e-06
Comtoire	138		138	1.84777e-06	ngram	1	1.90934e-06
Comparerden	138		138	1.84777e-06	ngram	1	1.90934e-06
Companeerde	138		138	1.84777e-06	ngram	1	1.90934e-06
Commini	138		138	1.84777e-06	ngram	1	1.90934e-06
Comis	138		138	1.84777e-06	ngram	1	1.90934e-06
Calis	138		138	1.84777e-06	ngram	1	1.90934e-06
bu	138		138	1.84777e-06	ngram	1	1.90934e-06
Braeck	138		138	1.84777e-06	ngram	1	1.90934e-06
bewezene	138		138	1.84777e-06	ngram	1	1.90934e-06
bessels	138		138	1.84777e-06	ngram	1	1.90934e-06
berekent	138		138	1.84777e-06	ngram	1	1.90934e-06
bequaemen	138		138	1.84777e-06	ngram	1	1.90934e-06
benoemen	138		138	1.84777e-06	ngram	1	1.90934e-06
behoevende	138		138	1.84777e-06	ngram	1	1.90934e-06
behoefte	138		138	1.84777e-06	ngram	1	1.90934e-06
Barbier	138		138	1.84777e-06	ngram	1	1.90934e-06
avance	138		138	1.84777e-06	ngram	1	1.90934e-06
atharina	138		138	1.84777e-06	ngram	1	1.90934e-06
asse	138		138	1.84777e-06	ngram	1	1.90934e-06
arck	138		138	1.84777e-06	ngram	1	1.90934e-06
appiobatie	138		138	1.84777e-06	ngram	1	1.90934e-06
aos	138		138	1.84777e-06	ngram	1	1.90934e-06
Amesfoort	138		138	1.84777e-06	ngram	1	1.90934e-06
alge	138		138	1.84777e-06	ngram	1	1.90934e-06
Aans	138		138	1.84777e-06	ngram	1	1.90934e-06
950	138		138	1.84777e-06	ngram	1	1.90934e-06
833	138		138	1.84777e-06	ngram	1	1.90934e-06
803	138		138	1.84777e-06	ngram	1	1.90934e-06
1209	138		138	1.84777e-06	ngram	1	1.90934e-06
zull	137		137	1.83438e-06	ngram	1	1.8955e-06
Wonagtig	137		137	1.83438e-06	ngram	1	1.8955e-06
winende	137		137	1.83438e-06	ngram	1	1.8955e-06
Wier	137		137	1.83438e-06	ngram	1	1.8955e-06
Vnd	137		137	1.83438e-06	ngram	1	1.8955e-06
Vijffen	137		137	1.83438e-06	ngram	1	1.8955e-06
verschij	137		137	1.83438e-06	ngram	1	1.8955e-06
Vermits	137		137	1.83438e-06	ngram	1	1.8955e-06
verlakte	137		137	1.83438e-06	ngram	1	1.8955e-06
vde	137		137	1.83438e-06	ngram	1	1.8955e-06
Varen	137		137	1.83438e-06	ngram	1	1.8955e-06
vanderen	137		137	1.83438e-06	ngram	1	1.8955e-06
vaeder	137		137	1.83438e-06	ngram	1	1.8955e-06
uut	137		137	1.83438e-06	ngram	1	1.8955e-06
ujtsprake	137		137	1.83438e-06	ngram	1	1.8955e-06
uitgeslooten	137		137	1.83438e-06	ngram	1	1.8955e-06
Transporterende	137		137	1.83438e-06	ngram	1	1.8955e-06
tigde	137		137	1.83438e-06	ngram	1	1.8955e-06
Thijmon	137		137	1.83438e-06	ngram	1	1.8955e-06
sustineert	137		137	1.83438e-06	ngram	1	1.8955e-06
Speck	137		137	1.83438e-06	ngram	1	1.8955e-06
Sj	137		137	1.83438e-06	ngram	1	1.8955e-06
Seventigh	137		137	1.83438e-06	ngram	1	1.8955e-06
schreeven	137		137	1.83438e-06	ngram	1	1.8955e-06
Schalen	137		137	1.83438e-06	ngram	1	1.8955e-06
Sb	137		137	1.83438e-06	ngram	1	1.8955e-06
Rotting	137		137	1.83438e-06	ngram	1	1.8955e-06
rochten	137		137	1.83438e-06	ngram	1	1.8955e-06
promptelijcken	137		137	1.83438e-06	ngram	1	1.8955e-06
proce	137		137	1.83438e-06	ngram	1	1.8955e-06
posant	137		137	1.83438e-06	ngram	1	1.8955e-06
pertoonen	137		137	1.83438e-06	ngram	1	1.8955e-06
pagate	137		137	1.83438e-06	ngram	1	1.8955e-06
orn	137		137	1.83438e-06	ngram	1	1.8955e-06
oranje	137		137	1.83438e-06	ngram	1	1.8955e-06
opzigte	137		137	1.83438e-06	ngram	1	1.8955e-06
opene	137		137	1.83438e-06	ngram	1	1.8955e-06
noortsijde	137		137	1.83438e-06	ngram	1	1.8955e-06
Nolk	137		137	1.83438e-06	ngram	1	1.8955e-06
noemende	137		137	1.83438e-06	ngram	1	1.8955e-06
nnen	137		137	1.83438e-06	ngram	1	1.8955e-06
neutraale	137		137	1.83438e-06	ngram	1	1.8955e-06
naartelaten	137		137	1.83438e-06	ngram	1	1.8955e-06
molestie	137		137	1.83438e-06	ngram	1	1.8955e-06
messt	137		137	1.83438e-06	ngram	1	1.8955e-06
meerderjarigheid	137		137	1.83438e-06	ngram	1	1.8955e-06
Macker	137		137	1.83438e-06	ngram	1	1.8955e-06
Lt	137		137	1.83438e-06	ngram	1	1.8955e-06
ligatie	137		137	1.83438e-06	ngram	1	1.8955e-06
langslevende	137		137	1.83438e-06	ngram	1	1.8955e-06
Koker	137		137	1.83438e-06	ngram	1	1.8955e-06
jegenwoordigen	137		137	1.83438e-06	ngram	1	1.8955e-06
Jeen	137		137	1.83438e-06	ngram	1	1.8955e-06
intselve	137		137	1.83438e-06	ngram	1	1.8955e-06
Imans	137		137	1.83438e-06	ngram	1	1.8955e-06
huj	137		137	1.83438e-06	ngram	1	1.8955e-06
huijvrouw	137		137	1.83438e-06	ngram	1	1.8955e-06
hudde	137		137	1.83438e-06	ngram	1	1.8955e-06
houdinge	137		137	1.83438e-06	ngram	1	1.8955e-06
hegten	137		137	1.83438e-06	ngram	1	1.8955e-06
harn	137		137	1.83438e-06	ngram	1	1.8955e-06
Harme	137		137	1.83438e-06	ngram	1	1.8955e-06
haerln	137		137	1.83438e-06	ngram	1	1.8955e-06
gordijne	137		137	1.83438e-06	ngram	1	1.8955e-06
gerechticheijden	137		137	1.83438e-06	ngram	1	1.8955e-06
gepasseerden	137		137	1.83438e-06	ngram	1	1.8955e-06
Geldt	137		137	1.83438e-06	ngram	1	1.8955e-06
gehien	137		137	1.83438e-06	ngram	1	1.8955e-06
geertruijt	137		137	1.83438e-06	ngram	1	1.8955e-06
geeedeert	137		137	1.83438e-06	ngram	1	1.8955e-06
Geconstitueerdens	137		137	1.83438e-06	ngram	1	1.8955e-06
fff	137		137	1.83438e-06	ngram	1	1.8955e-06
fer	137		137	1.83438e-06	ngram	1	1.8955e-06
eon	137		137	1.83438e-06	ngram	1	1.8955e-06
endaar	137		137	1.83438e-06	ngram	1	1.8955e-06
Eindelijk	137		137	1.83438e-06	ngram	1	1.8955e-06
Eijs	137		137	1.83438e-06	ngram	1	1.8955e-06
eerstoverleedene	137		137	1.83438e-06	ngram	1	1.8955e-06
duyvensz	137		137	1.83438e-06	ngram	1	1.8955e-06
d'Heeren	137		137	1.83438e-06	ngram	1	1.8955e-06
desker	137		137	1.83438e-06	ngram	1	1.8955e-06
derhaeven	137		137	1.83438e-06	ngram	1	1.8955e-06
decken	137		137	1.83438e-06	ngram	1	1.8955e-06
daerontrent	137		137	1.83438e-06	ngram	1	1.8955e-06
Daam	137		137	1.83438e-06	ngram	1	1.8955e-06
Cordes	137		137	1.83438e-06	ngram	1	1.8955e-06
Convon	137		137	1.83438e-06	ngram	1	1.8955e-06
contradiceren	137		137	1.83438e-06	ngram	1	1.8955e-06
Conten	137		137	1.83438e-06	ngram	1	1.8955e-06
Conta	137		137	1.83438e-06	ngram	1	1.8955e-06
comptant	137		137	1.83438e-06	ngram	1	1.8955e-06
Compes	137		137	1.83438e-06	ngram	1	1.8955e-06
Coffy	137		137	1.83438e-06	ngram	1	1.8955e-06
Cadijk	137		137	1.83438e-06	ngram	1	1.8955e-06
buijts	137		137	1.83438e-06	ngram	1	1.8955e-06
bevrachte	137		137	1.83438e-06	ngram	1	1.8955e-06
Bercken	137		137	1.83438e-06	ngram	1	1.8955e-06
appobatie	137		137	1.83438e-06	ngram	1	1.8955e-06
Antheunisz	137		137	1.83438e-06	ngram	1	1.8955e-06
ansl	137		137	1.83438e-06	ngram	1	1.8955e-06
alliier	137		137	1.83438e-06	ngram	1	1.8955e-06
alhuer	137		137	1.83438e-06	ngram	1	1.8955e-06
aenn	137		137	1.83438e-06	ngram	1	1.8955e-06
aengenoomen	137		137	1.83438e-06	ngram	1	1.8955e-06
aengekocht	137		137	1.83438e-06	ngram	1	1.8955e-06
aels	137		137	1.83438e-06	ngram	1	1.8955e-06
aede	137		137	1.83438e-06	ngram	1	1.8955e-06
accorden	137		137	1.83438e-06	ngram	1	1.8955e-06
aangegeven	137		137	1.83438e-06	ngram	1	1.8955e-06
aangebrachte	137		137	1.83438e-06	ngram	1	1.8955e-06
859	137		137	1.83438e-06	ngram	1	1.8955e-06
852	137		137	1.83438e-06	ngram	1	1.8955e-06
811	137		137	1.83438e-06	ngram	1	1.8955e-06
719	137		137	1.83438e-06	ngram	1	1.8955e-06
21d	137		137	1.83438e-06	ngram	1	1.8955e-06
1626	137		137	1.83438e-06	ngram	1	1.8955e-06
zuijvere	136		136	1.82099e-06	ngram	1	1.88167e-06
zoals	136		136	1.82099e-06	ngram	1	1.88167e-06
zetten	136		136	1.82099e-06	ngram	1	1.88167e-06
zalichmakers	136		136	1.82099e-06	ngram	1	1.88167e-06
Witen	136		136	1.82099e-06	ngram	1	1.88167e-06
wijnkooper	136		136	1.82099e-06	ngram	1	1.88167e-06
weese	136		136	1.82099e-06	ngram	1	1.88167e-06
waaijen	136		136	1.82099e-06	ngram	1	1.88167e-06
vryje	136		136	1.82099e-06	ngram	1	1.88167e-06
voornemen	136		136	1.82099e-06	ngram	1	1.88167e-06
voords	136		136	1.82099e-06	ngram	1	1.88167e-06
volgh	136		136	1.82099e-06	ngram	1	1.88167e-06
vervol	136		136	1.82099e-06	ngram	1	1.88167e-06
verste	136		136	1.82099e-06	ngram	1	1.88167e-06
verleijt	136		136	1.82099e-06	ngram	1	1.88167e-06
Verdoes	136		136	1.82099e-06	ngram	1	1.88167e-06
verboden	136		136	1.82099e-06	ngram	1	1.88167e-06
uijtstaen	136		136	1.82099e-06	ngram	1	1.88167e-06
tiaan	136		136	1.82099e-06	ngram	1	1.88167e-06
teyckenen	136		136	1.82099e-06	ngram	1	1.88167e-06
syment	136		136	1.82099e-06	ngram	1	1.88167e-06
susteren	136		136	1.82099e-06	ngram	1	1.88167e-06
struijs	136		136	1.82099e-06	ngram	1	1.88167e-06
Solemniteyten	136		136	1.82099e-06	ngram	1	1.88167e-06
Soet	136		136	1.82099e-06	ngram	1	1.88167e-06
Selfs	136		136	1.82099e-06	ngram	1	1.88167e-06
schroeven	136		136	1.82099e-06	ngram	1	1.88167e-06
repudieeren	136		136	1.82099e-06	ngram	1	1.88167e-06
repraesenteerende	136		136	1.82099e-06	ngram	1	1.88167e-06
poorters	136		136	1.82099e-06	ngram	1	1.88167e-06
Polack	136		136	1.82099e-06	ngram	1	1.88167e-06
Pijl	136		136	1.82099e-06	ngram	1	1.88167e-06
philippe	136		136	1.82099e-06	ngram	1	1.88167e-06
parthij	136		136	1.82099e-06	ngram	1	1.88167e-06
opadsigneerende	136		136	1.82099e-06	ngram	1	1.88167e-06
onveralieneert	136		136	1.82099e-06	ngram	1	1.88167e-06
onseeckerder	136		136	1.82099e-06	ngram	1	1.88167e-06
nomnibus	136		136	1.82099e-06	ngram	1	1.88167e-06
nome	136		136	1.82099e-06	ngram	1	1.88167e-06
Nolaris	136		136	1.82099e-06	ngram	1	1.88167e-06
Nederlandsche	136		136	1.82099e-06	ngram	1	1.88167e-06
mutsjens	136		136	1.82099e-06	ngram	1	1.88167e-06
Moet	136		136	1.82099e-06	ngram	1	1.88167e-06
moelen	136		136	1.82099e-06	ngram	1	1.88167e-06
meersch	136		136	1.82099e-06	ngram	1	1.88167e-06
Majesteit	136		136	1.82099e-06	ngram	1	1.88167e-06
Maesterlandt	136		136	1.82099e-06	ngram	1	1.88167e-06
maandt	136		136	1.82099e-06	ngram	1	1.88167e-06
Luijcas	136		136	1.82099e-06	ngram	1	1.88167e-06
Linenes	136		136	1.82099e-06	ngram	1	1.88167e-06
Liel	136		136	1.82099e-06	ngram	1	1.88167e-06
Leeu	136		136	1.82099e-06	ngram	1	1.88167e-06
kuijp	136		136	1.82099e-06	ngram	1	1.88167e-06
Invent	136		136	1.82099e-06	ngram	1	1.88167e-06
Il	136		136	1.82099e-06	ngram	1	1.88167e-06
igt	136		136	1.82099e-06	ngram	1	1.88167e-06
Iets	136		136	1.82099e-06	ngram	1	1.88167e-06
Huwelijke	136		136	1.82099e-06	ngram	1	1.88167e-06
huisraad	136		136	1.82099e-06	ngram	1	1.88167e-06
hm	136		136	1.82099e-06	ngram	1	1.88167e-06
hendrijck	136		136	1.82099e-06	ngram	1	1.88167e-06
Heijenk	136		136	1.82099e-06	ngram	1	1.88167e-06
Heert	136		136	1.82099e-06	ngram	1	1.88167e-06
gesmeeten	136		136	1.82099e-06	ngram	1	1.88167e-06
Gerrijt	136		136	1.82099e-06	ngram	1	1.88167e-06
genoechsame	136		136	1.82099e-06	ngram	1	1.88167e-06
generals	136		136	1.82099e-06	ngram	1	1.88167e-06
geere	136		136	1.82099e-06	ngram	1	1.88167e-06
Gasterijhr	136		136	1.82099e-06	ngram	1	1.88167e-06
Fransporte	136		136	1.82099e-06	ngram	1	1.88167e-06
fin	136		136	1.82099e-06	ngram	1	1.88167e-06
februarj	136		136	1.82099e-06	ngram	1	1.88167e-06
evert	136		136	1.82099e-06	ngram	1	1.88167e-06
Echtelieder	136		136	1.82099e-06	ngram	1	1.88167e-06
doenel	136		136	1.82099e-06	ngram	1	1.88167e-06
dight	136		136	1.82099e-06	ngram	1	1.88167e-06
diesend	136		136	1.82099e-06	ngram	1	1.88167e-06
desersteede	136		136	1.82099e-06	ngram	1	1.88167e-06
desere	136		136	1.82099e-06	ngram	1	1.88167e-06
ddat	136		136	1.82099e-06	ngram	1	1.88167e-06
daser	136		136	1.82099e-06	ngram	1	1.88167e-06
Dage	136		136	1.82099e-06	ngram	1	1.88167e-06
daermeede	136		136	1.82099e-06	ngram	1	1.88167e-06
Coopmanschap	136		136	1.82099e-06	ngram	1	1.88167e-06
Consideratie	136		136	1.82099e-06	ngram	1	1.88167e-06
concludeeren	136		136	1.82099e-06	ngram	1	1.88167e-06
comparan	136		136	1.82099e-06	ngram	1	1.88167e-06
Capit	136		136	1.82099e-06	ngram	1	1.88167e-06
Brechtje	136		136	1.82099e-06	ngram	1	1.88167e-06
Boter	136		136	1.82099e-06	ngram	1	1.88167e-06
boeg	136		136	1.82099e-06	ngram	1	1.88167e-06
bnten	136		136	1.82099e-06	ngram	1	1.88167e-06
blijff	136		136	1.82099e-06	ngram	1	1.88167e-06
biedende	136		136	1.82099e-06	ngram	1	1.88167e-06
bezorgen	136		136	1.82099e-06	ngram	1	1.88167e-06
bevraghten	136		136	1.82099e-06	ngram	1	1.88167e-06
bescheyde	136		136	1.82099e-06	ngram	1	1.88167e-06
bepaaling	136		136	1.82099e-06	ngram	1	1.88167e-06
appellenen	136		136	1.82099e-06	ngram	1	1.88167e-06
aengecocht	136		136	1.82099e-06	ngram	1	1.88167e-06
aengaedt	136		136	1.82099e-06	ngram	1	1.88167e-06
Aas	136		136	1.82099e-06	ngram	1	1.88167e-06
Aande	136		136	1.82099e-06	ngram	1	1.88167e-06
990	136		136	1.82099e-06	ngram	1	1.88167e-06
845	136		136	1.82099e-06	ngram	1	1.88167e-06
839	136		136	1.82099e-06	ngram	1	1.88167e-06
1002	136		136	1.82099e-06	ngram	1	1.88167e-06
zittende	135		135	1.8076e-06	ngram	1	1.86783e-06
zelandt	135		135	1.8076e-06	ngram	1	1.86783e-06
Ysbrant	135		135	1.8076e-06	ngram	1	1.86783e-06
xvviC	135		135	1.8076e-06	ngram	1	1.86783e-06
xiie	135		135	1.8076e-06	ngram	1	1.86783e-06
wyl	135		135	1.8076e-06	ngram	1	1.86783e-06
wn	135		135	1.8076e-06	ngram	1	1.86783e-06
willemde	135		135	1.8076e-06	ngram	1	1.86783e-06
wessy	135		135	1.8076e-06	ngram	1	1.86783e-06
wepel	135		135	1.8076e-06	ngram	1	1.86783e-06
weetens	135		135	1.8076e-06	ngram	1	1.86783e-06
Weduwenaer	135		135	1.8076e-06	ngram	1	1.86783e-06
wasgeteekent	135		135	1.8076e-06	ngram	1	1.86783e-06
voortgaen	135		135	1.8076e-06	ngram	1	1.86783e-06
volcx	135		135	1.8076e-06	ngram	1	1.86783e-06
vijftigste	135		135	1.8076e-06	ngram	1	1.86783e-06
vierschaar	135		135	1.8076e-06	ngram	1	1.86783e-06
vervolge	135		135	1.8076e-06	ngram	1	1.86783e-06
versturven	135		135	1.8076e-06	ngram	1	1.86783e-06
verrerende	135		135	1.8076e-06	ngram	1	1.86783e-06
verlackt	135		135	1.8076e-06	ngram	1	1.86783e-06
verklaerende	135		135	1.8076e-06	ngram	1	1.86783e-06
Valckenier	135		135	1.8076e-06	ngram	1	1.86783e-06
tyts	135		135	1.8076e-06	ngram	1	1.86783e-06
toren	135		135	1.8076e-06	ngram	1	1.86783e-06
Tobaks	135		135	1.8076e-06	ngram	1	1.86783e-06
Tesiderende	135		135	1.8076e-06	ngram	1	1.86783e-06
Sybrand	135		135	1.8076e-06	ngram	1	1.86783e-06
Surinamen	135		135	1.8076e-06	ngram	1	1.86783e-06
Sulle	135		135	1.8076e-06	ngram	1	1.86783e-06
suit	135		135	1.8076e-06	ngram	1	1.86783e-06
Stabroeck	135		135	1.8076e-06	ngram	1	1.86783e-06
ssijn	135		135	1.8076e-06	ngram	1	1.86783e-06
Soe	135		135	1.8076e-06	ngram	1	1.86783e-06
Sipora	135		135	1.8076e-06	ngram	1	1.86783e-06
sins	135		135	1.8076e-06	ngram	1	1.86783e-06
sichaem	135		135	1.8076e-06	ngram	1	1.86783e-06
Schutt	135		135	1.8076e-06	ngram	1	1.86783e-06
scheper	135		135	1.8076e-06	ngram	1	1.86783e-06
relieff	135		135	1.8076e-06	ngram	1	1.86783e-06
Rekenen	135		135	1.8076e-06	ngram	1	1.86783e-06
regtan	135		135	1.8076e-06	ngram	1	1.86783e-06
reerende	135		135	1.8076e-06	ngram	1	1.86783e-06
Raede	135		135	1.8076e-06	ngram	1	1.86783e-06
plaaten	135		135	1.8076e-06	ngram	1	1.86783e-06
pentie	135		135	1.8076e-06	ngram	1	1.86783e-06
peecento	135		135	1.8076e-06	ngram	1	1.86783e-06
oren	135		135	1.8076e-06	ngram	1	1.86783e-06
Notse	135		135	1.8076e-06	ngram	1	1.86783e-06
nevend	135		135	1.8076e-06	ngram	1	1.86783e-06
moff	135		135	1.8076e-06	ngram	1	1.86783e-06
Minnte	135		135	1.8076e-06	ngram	1	1.86783e-06
merckelijcke	135		135	1.8076e-06	ngram	1	1.86783e-06
Mellioenen	135		135	1.8076e-06	ngram	1	1.86783e-06
margin	135		135	1.8076e-06	ngram	1	1.86783e-06
Maeckende	135		135	1.8076e-06	ngram	1	1.86783e-06
ljden	135		135	1.8076e-06	ngram	1	1.86783e-06
lisbon	135		135	1.8076e-06	ngram	1	1.86783e-06
leus	135		135	1.8076e-06	ngram	1	1.86783e-06
laven	135		135	1.8076e-06	ngram	1	1.86783e-06
Laulus	135		135	1.8076e-06	ngram	1	1.86783e-06
lans	135		135	1.8076e-06	ngram	1	1.86783e-06
Landerende	135		135	1.8076e-06	ngram	1	1.86783e-06
Laet	135		135	1.8076e-06	ngram	1	1.86783e-06
koninge	135		135	1.8076e-06	ngram	1	1.86783e-06
kinne	135		135	1.8076e-06	ngram	1	1.86783e-06
Jaff	135		135	1.8076e-06	ngram	1	1.86783e-06
intereste	135		135	1.8076e-06	ngram	1	1.86783e-06
inkomende	135		135	1.8076e-06	ngram	1	1.86783e-06
huijr	135		135	1.8076e-06	ngram	1	1.86783e-06
huijbertsz	135		135	1.8076e-06	ngram	1	1.86783e-06
hoste	135		135	1.8076e-06	ngram	1	1.86783e-06
Hopman	135		135	1.8076e-06	ngram	1	1.86783e-06
Hoof	135		135	1.8076e-06	ngram	1	1.86783e-06
Hellen	135		135	1.8076e-06	ngram	1	1.86783e-06
heck	135		135	1.8076e-06	ngram	1	1.86783e-06
Gs	135		135	1.8076e-06	ngram	1	1.86783e-06
gewaerdeert	135		135	1.8076e-06	ngram	1	1.86783e-06
getegen	135		135	1.8076e-06	ngram	1	1.86783e-06
gemr	135		135	1.8076e-06	ngram	1	1.86783e-06
gemoed	135		135	1.8076e-06	ngram	1	1.86783e-06
gehelen	135		135	1.8076e-06	ngram	1	1.86783e-06
geent	135		135	1.8076e-06	ngram	1	1.86783e-06
gecomt	135		135	1.8076e-06	ngram	1	1.86783e-06
gebloemt	135		135	1.8076e-06	ngram	1	1.86783e-06
gagen	135		135	1.8076e-06	ngram	1	1.86783e-06
gad	135		135	1.8076e-06	ngram	1	1.86783e-06
Franse	135		135	1.8076e-06	ngram	1	1.86783e-06
duijster	135		135	1.8076e-06	ngram	1	1.86783e-06
doordien	135		135	1.8076e-06	ngram	1	1.86783e-06
dieven	135		135	1.8076e-06	ngram	1	1.86783e-06
Diest	135		135	1.8076e-06	ngram	1	1.86783e-06
dienstmeyt	135		135	1.8076e-06	ngram	1	1.86783e-06
dienstmaeght	135		135	1.8076e-06	ngram	1	1.86783e-06
deszelven	135		135	1.8076e-06	ngram	1	1.86783e-06
dekenderen	135		135	1.8076e-06	ngram	1	1.86783e-06
daf	135		135	1.8076e-06	ngram	1	1.86783e-06
Coren	135		135	1.8076e-06	ngram	1	1.86783e-06
conversatie	135		135	1.8076e-06	ngram	1	1.86783e-06
contracte	135		135	1.8076e-06	ngram	1	1.86783e-06
Buijten	135		135	1.8076e-06	ngram	1	1.86783e-06
Bruijne	135		135	1.8076e-06	ngram	1	1.86783e-06
born	135		135	1.8076e-06	ngram	1	1.86783e-06
bordt	135		135	1.8076e-06	ngram	1	1.86783e-06
bevende	135		135	1.8076e-06	ngram	1	1.86783e-06
bets	135		135	1.8076e-06	ngram	1	1.86783e-06
betaen	135		135	1.8076e-06	ngram	1	1.86783e-06
bestaet	135		135	1.8076e-06	ngram	1	1.86783e-06
Berts	135		135	1.8076e-06	ngram	1	1.86783e-06
bedingh	135		135	1.8076e-06	ngram	1	1.86783e-06
Basius	135		135	1.8076e-06	ngram	1	1.86783e-06
alewyn	135		135	1.8076e-06	ngram	1	1.86783e-06
aldier	135		135	1.8076e-06	ngram	1	1.86783e-06
Aeltge	135		135	1.8076e-06	ngram	1	1.86783e-06
advanches	135		135	1.8076e-06	ngram	1	1.86783e-06
adieu	135		135	1.8076e-06	ngram	1	1.86783e-06
aanboort	135		135	1.8076e-06	ngram	1	1.86783e-06
762	135		135	1.8076e-06	ngram	1	1.86783e-06
1614	135		135	1.8076e-06	ngram	1	1.86783e-06
12:8	135		135	1.8076e-06	ngram	1	1.86783e-06
xxst	134		134	1.79421e-06	ngram	1	1.85399e-06
woeij	134		134	1.79421e-06	ngram	1	1.85399e-06
Winninge	134		134	1.79421e-06	ngram	1	1.85399e-06
Wiele	134		134	1.79421e-06	ngram	1	1.85399e-06
welgecalesaet	134		134	1.79421e-06	ngram	1	1.85399e-06
wederzijts	134		134	1.79421e-06	ngram	1	1.85399e-06
wall	134		134	1.79421e-06	ngram	1	1.85399e-06
voorengess	134		134	1.79421e-06	ngram	1	1.85399e-06
vijfentwintigh	134		134	1.79421e-06	ngram	1	1.85399e-06
vest	134		134	1.79421e-06	ngram	1	1.85399e-06
vertoonde	134		134	1.79421e-06	ngram	1	1.85399e-06
Verkoper	134		134	1.79421e-06	ngram	1	1.85399e-06
uithanden	134		134	1.79421e-06	ngram	1	1.85399e-06
Treck	134		134	1.79421e-06	ngram	1	1.85399e-06
tous	134		134	1.79421e-06	ngram	1	1.85399e-06
toee	134		134	1.79421e-06	ngram	1	1.85399e-06
teverrichten	134		134	1.79421e-06	ngram	1	1.85399e-06
Testateurn	134		134	1.79421e-06	ngram	1	1.85399e-06
Testatene	134		134	1.79421e-06	ngram	1	1.85399e-06
tesaamen	134		134	1.79421e-06	ngram	1	1.85399e-06
tecomen	134		134	1.79421e-06	ngram	1	1.85399e-06
tb	134		134	1.79421e-06	ngram	1	1.85399e-06
sulstitueren	134		134	1.79421e-06	ngram	1	1.85399e-06
Sot	134		134	1.79421e-06	ngram	1	1.85399e-06
sole	134		134	1.79421e-06	ngram	1	1.85399e-06
sijnder	134		134	1.79421e-06	ngram	1	1.85399e-06
servaes	134		134	1.79421e-06	ngram	1	1.85399e-06
Schabaalje	134		134	1.79421e-06	ngram	1	1.85399e-06
sackjens	134		134	1.79421e-06	ngram	1	1.85399e-06
